Sampleid,X,Y
6111,861,1
6112,318,1
6113,188,1
6114,968,1
6115,680,1
6116,807,1
6117,417,1
6118,425,1
6119,430,1
6120,9,1
6121,730,1
6122,64,1
6123,616,1
6124,707,1
6125,414,1
6126,150,1
6127,708,1
6128,173,1
6129,972,1
6130,381,1
6131,803,1
6132,295,1
6133,241,1
6134,283,1
6135,300,1
6136,509,1
6137,952,1
6138,911,1
6139,132,1
6140,778,1
6141,46,1
6142,893,1
6143,518,1
6144,180,1
6145,555,1
6146,516,1
6147,344,1
6148,56,1
6149,633,1
6150,98,1
6151,453,1
6152,637,1
6153,676,1
6154,466,1
6155,229,1
6156,562,1
6157,552,1
6158,904,1
6159,465,1
6160,298,1
6161,226,1
6162,950,1
6163,837,1
6164,165,1
6165,946,1
6166,284,1
6167,151,1
6168,889,1
6169,905,1
6170,872,1
6171,418,1
6172,156,1
6173,515,1
6174,51,1
6175,559,1
6176,435,1
6177,797,1
6178,476,1
6179,200,1
6180,287,1
6181,764,1
6182,110,1
6183,970,1
6184,362,1
6185,37,1
6186,481,1
6187,730,1
6188,1024,0
6189,734,1
6190,831,1
6191,138,1
6192,873,1
6193,160,1
6194,987,1
6195,50,1
6196,758,1
6197,208,1
6198,368,1
6199,313,1
6200,473,1
6201,422,1
6202,198,1
6203,813,1
6204,719,1
6205,609,1
6206,917,1
6207,956,1
6208,229,1
6209,936,1
6210,1023,0
6211,886,1
6212,567,1
6213,391,1
6214,1014,0
6215,832,1
6216,845,1
6217,633,1
6218,267,1
6219,777,1
6220,391,1
6221,336,1
6222,635,1
6223,697,1
6224,448,1
6225,274,1
6226,459,1
6227,447,1
6228,755,1
6229,955,1
6230,188,1
6231,77,1
6232,132,1
6233,536,1
6234,249,1
6235,454,1
6236,596,1
6237,601,1
6238,32,1
6239,198,1
6240,45,1
6241,124,1
6242,453,1
6243,606,1
6244,130,1
6245,425,1
6246,23,1
6247,624,1
6248,93,1
6249,556,1
6250,170,1
6251,79,1
6252,970,1
6253,848,1
6254,527,1
6255,959,1
6256,290,1
6257,96,1
6258,45,1
6259,90,1
6260,262,1
6261,433,1
6262,280,1
6263,76,1
6264,358,1
6265,842,1
6266,417,1
6267,603,1
6268,382,1
6269,874,1
6270,424,1
6271,212,1
6272,69,1
6273,676,1
6274,770,1
6275,90,1
6276,166,1
6277,33,1
6278,177,1
6279,760,1
6280,1009,0
6281,84,1
6282,411,1
6283,307,1
6284,948,1
6285,81,1
6286,588,1
6287,372,1
6288,763,1
6289,1010,0
6290,661,1
6291,992,1
6292,954,1
6293,778,1
6294,973,1
6295,977,1
6296,844,1
6297,90,1
6298,645,1
6299,186,1
6300,462,1
6301,85,1
6302,904,1
6303,175,1
6304,627,1
6305,956,1
6306,260,1
6307,761,1
6308,952,1
6309,71,1
6310,830,1
6311,853,1
6312,216,1
6313,140,1
6314,703,1
6315,269,1
6316,97,1
6317,226,1
6318,161,1
6319,728,1
6320,536,1
6321,448,1
6322,857,1
6323,906,1
6324,830,1
6325,982,1
6326,474,1
6327,840,1
6328,117,1
6329,492,1
6330,67,1
6331,848,1
6332,479,1
6333,841,1
6334,649,1
6335,736,1
6336,258,1
6337,236,1
6338,714,1
6339,597,1
6340,106,1
6341,63,1
6342,906,1
6343,816,1
6344,700,1
6345,330,1
6346,823,1
6347,892,1
6348,189,1
6349,193,1
6350,5,1
6351,54,1
6352,654,1
6353,62,1
6354,420,1
6355,711,1
6356,936,1
6357,35,1
6358,304,1
6359,88,1
6360,475,1
6361,137,1
6362,975,1
6363,479,1
6364,64,1
6365,545,1
6366,496,1
6367,158,1
6368,582,1
6369,273,1
6370,742,1
6371,844,1
6372,882,1
6373,396,1
6374,427,1
6375,319,1
6376,312,1
6377,995,1
6378,739,1
6379,1008,0
6380,813,1
6381,991,1
6382,851,1
6383,249,1
6384,277,1
6385,623,1
6386,103,1
6387,84,1
6388,604,1
6389,262,1
6390,431,1
6391,161,1
6392,5,1
6393,524,1
6394,651,1
6395,760,1
6396,783,1
6397,686,1
6398,118,1
6399,49,1
6400,3,1
6401,1005,0
6402,561,1
6403,929,1
6404,970,1
6405,417,1
6406,678,1
6407,721,1
6408,539,1
6409,486,1
6410,851,1
6411,687,1
6412,429,1
6413,25,1
6414,783,1
6415,731,1
6416,86,1
6417,527,1
6418,672,1
6419,921,1
6420,580,1
6421,54,1
6422,126,1
6423,434,1
6424,822,1
6425,377,1
6426,648,1
6427,345,1
6428,190,1
6429,490,1
6430,691,1
6431,1012,0
6432,589,1
6433,978,1
6434,487,1
6435,259,1
6436,854,1
6437,632,1
6438,310,1
6439,1020,0
6440,34,1
6441,904,1
6442,829,1
6443,547,1
6444,723,1
6445,874,1
6446,760,1
6447,447,1
6448,629,1
6449,1014,0
6450,740,1
6451,94,1
6452,447,1
6453,1017,0
6454,803,1
6455,940,1
6456,67,1
6457,591,1
6458,104,1
6459,184,1
6460,622,1
6461,589,1
6462,574,1
6463,625,1
6464,416,1
6465,952,1
6466,691,1
6467,151,1
6468,597,1
6469,806,1
6470,759,1
6471,200,1
6472,257,1
6473,555,1
6474,51,1
6475,572,1
6476,912,1
6477,803,1
6478,634,1
6479,661,1
6480,335,1
6481,87,1
6482,584,1
6483,982,1
6484,811,1
6485,522,1
6486,653,1
6487,957,1
6488,388,1
6489,246,1
6490,353,1
6491,552,1
6492,1,1
6493,298,1
6494,715,1
6495,616,1
6496,396,1
6497,758,1
6498,494,1
6499,41,1
6500,417,1
6501,40,1
6502,621,1
6503,671,1
6504,304,1
6505,543,1
6506,94,1
6507,543,1
6508,349,1
6509,803,1
6510,731,1
6511,1021,0
6512,909,1
6513,445,1
6514,264,1
6515,201,1
6516,365,1
6517,753,1
6518,534,1
6519,556,1
6520,611,1
6521,477,1
6522,982,1
6523,885,1
6524,116,1
6525,748,1
6526,911,1
6527,351,1
6528,631,1
6529,264,1
6530,918,1
6531,856,1
6532,701,1
6533,990,1
6534,572,1
6535,668,1
6536,563,1
6537,639,1
6538,102,1
6539,386,1
6540,915,1
6541,695,1
6542,420,1
6543,275,1
6544,471,1
6545,96,1
6546,285,1
6547,751,1
6548,608,1
6549,788,1
6550,250,1
6551,450,1
6552,37,1
6553,337,1
6554,275,1
6555,883,1
6556,256,1
6557,793,1
6558,306,1
6559,373,1
6560,745,1
6561,789,1
6562,736,1
6563,391,1
6564,630,1
6565,252,1
6566,184,1
6567,982,1
6568,867,1
6569,121,1
6570,281,1
6571,245,1
6572,198,1
6573,135,1
6574,540,1
6575,92,1
6576,740,1
6577,411,1
6578,1017,0
6579,508,1
6580,765,1
6581,837,1
6582,483,1
6583,45,1
6584,353,1
6585,110,1
6586,75,1
6587,320,1
6588,896,1
6589,850,1
6590,344,1
6591,382,1
6592,296,1
6593,936,1
6594,458,1
6595,185,1
6596,1019,0
6597,411,1
6598,105,1
6599,95,1
6600,619,1
6601,810,1
6602,632,1
6603,432,1
6604,554,1
6605,806,1
6606,714,1
6607,638,1
6608,14,1
6609,782,1
6610,646,1
6611,271,1
6612,723,1
6613,194,1
6614,619,1
6615,289,1
6616,171,1
6617,540,1
6618,753,1
6619,424,1
6620,342,1
6621,691,1
6622,324,1
6623,695,1
6624,34,1
6625,482,1
6626,964,1
6627,249,1
6628,99,1
6629,930,1
6630,116,1
6631,1004,0
6632,413,1
6633,891,1
6634,958,1
6635,337,1
6636,123,1
6637,101,1
6638,169,1
6639,274,1
6640,557,1
6641,921,1
6642,469,1
6643,888,1
6644,595,1
6645,1007,0
6646,50,1
6647,460,1
6648,967,1
6649,664,1
6650,716,1
6651,155,1
6652,36,1
6653,755,1
6654,955,1
6655,269,1
6656,457,1
6657,632,1
6658,776,1
6659,751,1
6660,730,1
6661,965,1
6662,825,1
6663,957,1
6664,570,1
6665,152,1
6666,64,1
6667,947,1
6668,135,1
6669,747,1
6670,618,1
6671,793,1
6672,966,1
6673,821,1
6674,750,1
6675,345,1
6676,476,1
6677,297,1
6678,86,1
6679,223,1
6680,78,1
6681,330,1
6682,309,1
6683,69,1
6684,706,1
6685,573,1
6686,805,1
6687,26,1
6688,603,1
6689,413,1
6690,666,1
6691,615,1
6692,53,1
6693,570,1
6694,543,1
6695,839,1
6696,536,1
6697,142,1
6698,905,1
6699,244,1
6700,321,1
6701,132,1
6702,974,1
6703,350,1
6704,138,1
6705,857,1
6706,962,1
6707,470,1
6708,595,1
6709,646,1
6710,422,1
6711,193,1
6712,494,1
6713,416,1
6714,586,1
6715,488,1
6716,661,1
6717,485,1
6718,462,1
6719,353,1
6720,742,1
6721,124,1
6722,565,1
6723,664,1
6724,841,1
6725,625,1
6726,243,1
6727,908,1
6728,252,1
6729,1021,0
6730,225,1
6731,830,1
6732,51,1
6733,105,1
6734,872,1
6735,221,1
6736,23,1
6737,508,1
6738,623,1
6739,191,1
6740,336,1
6741,469,1
6742,972,1
6743,971,1
6744,42,1
6745,273,1
6746,1022,0
6747,830,1
6748,302,1
6749,242,1
6750,611,1
6751,966,1
6752,1013,0
6753,845,1
6754,768,1
6755,474,1
6756,193,1
6757,740,1
6758,728,1
6759,638,1
6760,674,1
6761,42,1
6762,192,1
6763,168,1
6764,429,1
6765,808,1
6766,682,1
6767,549,1
6768,801,1
6769,173,1
6770,733,1
6771,573,1
6772,595,1
6773,844,1
6774,913,1
6775,1013,0
6776,555,1
6777,117,1
6778,448,1
6779,240,1
6780,119,1
6781,730,1
6782,110,1
6783,1005,0
6784,130,1
6785,310,1
6786,409,1
6787,169,1
6788,635,1
6789,995,1
6790,902,1
6791,66,1
6792,69,1
6793,610,1
6794,840,1
6795,549,1
6796,389,1
6797,468,1
6798,191,1
6799,879,1
6800,18,1
6801,971,1
6802,773,1
6803,660,1
6804,949,1
6805,18,1
6806,942,1
6807,368,1
6808,965,1
6809,90,1
6810,689,1
6811,534,1
6812,353,1
6813,592,1
6814,280,1
6815,222,1
6816,367,1
6817,469,1
6818,943,1
6819,562,1
6820,925,1
6821,713,1
6822,729,1
6823,119,1
6824,597,1
6825,778,1
6826,113,1
6827,834,1
6828,290,1
6829,38,1
6830,88,1
6831,677,1
6832,1011,0
6833,675,1
6834,610,1
6835,188,1
6836,418,1
6837,549,1
6838,104,1
6839,322,1
6840,564,1
6841,355,1
6842,511,1
6843,862,1
6844,142,1
6845,229,1
6846,640,1
6847,801,1
6848,787,1
6849,161,1
6850,159,1
6851,280,1
6852,531,1
6853,864,1
6854,160,1
6855,276,1
6856,727,1
6857,743,1
6858,485,1
6859,331,1
6860,563,1
6861,445,1
6862,714,1
6863,220,1
6864,23,1
6865,772,1
6866,745,1
6867,541,1
6868,892,1
6869,733,1
6870,282,1
6871,225,1
6872,535,1
6873,396,1
6874,260,1
6875,534,1
6876,361,1
6877,993,1
6878,427,1
6879,708,1
6880,816,1
6881,132,1
6882,580,1
6883,109,1
6884,821,1
6885,987,1
6886,268,1
6887,443,1
6888,737,1
6889,139,1
6890,282,1
6891,319,1
6892,675,1
6893,730,1
6894,854,1
6895,304,1
6896,617,1
6897,728,1
6898,188,1
6899,667,1
6900,491,1
6901,903,1
6902,672,1
6903,535,1
6904,164,1
6905,54,1
6906,64,1
6907,573,1
6908,460,1
6909,539,1
6910,406,1
6911,578,1
6912,447,1
6913,139,1
6914,1024,0
6915,415,1
6916,1003,0
6917,911,1
6918,322,1
6919,885,1
6920,206,1
6921,524,1
6922,362,1
6923,167,1
6924,112,1
6925,94,1
6926,241,1
6927,969,1
6928,792,1
6929,883,1
6930,740,1
6931,71,1
6932,732,1
6933,805,1
6934,155,1
6935,1018,0
6936,458,1
6937,714,1
6938,92,1
6939,653,1
6940,410,1
6941,113,1
6942,692,1
6943,870,1
6944,517,1
6945,223,1
6946,686,1
6947,460,1
6948,72,1
6949,457,1
6950,613,1
6951,298,1
6952,996,1
6953,969,1
6954,964,1
6955,596,1
6956,507,1
6957,65,1
6958,139,1
6959,337,1
6960,955,1
6961,881,1
6962,218,1
6963,75,1
6964,680,1
6965,631,1
6966,899,1
6967,992,1
6968,320,1
6969,216,1
6970,641,1
6971,549,1
6972,546,1
6973,548,1
6974,46,1
6975,466,1
6976,147,1
6977,750,1
6978,813,1
6979,465,1
6980,563,1
6981,472,1
6982,546,1
6983,443,1
6984,71,1
6985,66,1
6986,160,1
6987,379,1
6988,657,1
6989,776,1
6990,97,1
6991,680,1
6992,126,1
6993,693,1
6994,206,1
6995,978,1
6996,624,1
6997,821,1
6998,72,1
6999,767,1
7000,516,1
7001,71,1
7002,1005,0
7003,868,1
7004,83,1
7005,365,1
7006,179,1
7007,623,1
7008,648,1
7009,940,1
7010,337,1
7011,496,1
7012,459,1
7013,794,1
7014,820,1
7015,799,1
7016,762,1
7017,920,1
7018,380,1
7019,867,1
7020,406,1
7021,67,1
7022,857,1
7023,715,1
7024,154,1
7025,727,1
7026,686,1
7027,131,1
7028,476,1
7029,385,1
7030,743,1
7031,591,1
7032,355,1
7033,481,1
7034,212,1
7035,358,1
7036,768,1
7037,379,1
7038,903,1
7039,251,1
7040,528,1
7041,949,1
7042,926,1
7043,811,1
7044,348,1
7045,1008,0
7046,635,1
7047,418,1
7048,772,1
7049,525,1
7050,283,1
7051,854,1
7052,876,1
7053,316,1
7054,439,1
7055,239,1
7056,230,1
7057,237,1
7058,192,1
7059,213,1
7060,205,1
7061,152,1
7062,605,1
7063,788,1
7064,768,1
7065,305,1
7066,160,1
7067,192,1
7068,628,1
7069,429,1
7070,511,1
7071,173,1
7072,924,1
7073,155,1
7074,115,1
7075,937,1
7076,237,1
7077,736,1
7078,195,1
7079,834,1
7080,577,1
7081,426,1
7082,849,1
7083,497,1
7084,425,1
7085,838,1
7086,22,1
7087,327,1
7088,665,1
7089,760,1
7090,454,1
7091,453,1
7092,792,1
7093,666,1
7094,959,1
7095,406,1
7096,573,1
7097,1008,0
7098,107,1
7099,394,1
7100,408,1
7101,46,1
7102,242,1
7103,957,1
7104,172,1
7105,310,1
7106,750,1
7107,476,1
7108,3,1
7109,775,1
7110,819,1
7111,861,1
7112,638,1
7113,655,1
7114,314,1
7115,679,1
7116,662,1
7117,909,1
7118,328,1
7119,469,1
7120,706,1
7121,184,1
7122,865,1
7123,483,1
7124,485,1
7125,532,1
7126,763,1
7127,969,1
7128,858,1
7129,479,1
7130,361,1
7131,577,1
7132,80,1
7133,416,1
7134,479,1
7135,1008,0
7136,501,1
7137,620,1
7138,498,1
7139,396,1
7140,218,1
7141,58,1
7142,519,1
7143,620,1
7144,650,1
7145,981,1
7146,108,1
7147,716,1
7148,174,1
7149,557,1
7150,858,1
7151,195,1
7152,703,1
7153,181,1
7154,654,1
7155,705,1
7156,6,1
7157,703,1
7158,838,1
7159,321,1
7160,96,1
7161,922,1
7162,245,1
7163,167,1
7164,847,1
7165,752,1
7166,343,1
7167,408,1
7168,254,1
7169,145,1
7170,395,1
7171,530,1
7172,256,1
7173,285,1
7174,421,1
7175,645,1
7176,99,1
7177,388,1
7178,47,1
7179,74,1
7180,756,1
7181,126,1
7182,501,1
7183,775,1
7184,823,1
7185,408,1
7186,846,1
7187,500,1
7188,116,1
7189,377,1
7190,879,1
7191,946,1
7192,997,1
7193,631,1
7194,153,1
7195,481,1
7196,409,1
7197,621,1
7198,205,1
7199,316,1
7200,321,1
7201,867,1
7202,601,1
7203,113,1
7204,849,1
7205,335,1
7206,345,1
7207,523,1
7208,624,1
7209,577,1
7210,848,1
7211,810,1
7212,136,1
7213,980,1
7214,408,1
7215,113,1
7216,596,1
7217,868,1
7218,352,1
7219,539,1
7220,27,1
7221,318,1
7222,468,1
7223,656,1
7224,997,1
7225,182,1
7226,739,1
7227,342,1
7228,556,1
7229,4,1
7230,556,1
7231,813,1
7232,644,1
7233,649,1
7234,457,1
7235,621,1
7236,827,1
7237,863,1
7238,683,1
7239,859,1
7240,325,1
7241,553,1
7242,369,1
7243,938,1
7244,353,1
7245,629,1
7246,414,1
7247,207,1
7248,602,1
7249,524,1
7250,274,1
7251,681,1
7252,347,1
7253,93,1
7254,836,1
7255,257,1
7256,121,1
7257,19,1
7258,31,1
7259,56,1
7260,624,1
7261,79,1
7262,382,1
7263,489,1
7264,634,1
7265,406,1
7266,941,1
7267,55,1
7268,66,1
7269,762,1
7270,1025,0
7271,40,1
7272,659,1
7273,728,1
7274,15,1
7275,857,1
7276,915,1
7277,699,1
7278,485,1
7279,24,1
7280,1003,0
7281,266,1
7282,558,1
7283,699,1
7284,437,1
7285,297,1
7286,148,1
7287,994,1
7288,141,1
7289,801,1
7290,443,1
7291,995,1
7292,822,1
7293,588,1
7294,861,1
7295,669,1
7296,170,1
7297,647,1
7298,505,1
7299,744,1
7300,952,1
7301,311,1
7302,444,1
7303,982,1
7304,915,1
7305,203,1
7306,996,1
7307,588,1
7308,480,1
7309,88,1
7310,789,1
7311,773,1
7312,338,1
7313,903,1
7314,644,1
7315,304,1
7316,947,1
7317,78,1
7318,260,1
7319,228,1
7320,722,1
7321,141,1
7322,1018,0
7323,961,1
7324,877,1
7325,236,1
7326,351,1
7327,196,1
7328,238,1
7329,288,1
7330,779,1
7331,375,1
7332,385,1
7333,318,1
7334,104,1
7335,954,1
7336,923,1
7337,305,1
7338,768,1
7339,333,1
7340,259,1
7341,248,1
7342,367,1
7343,187,1
7344,229,1
7345,690,1
7346,126,1
7347,988,1
7348,708,1
7349,329,1
7350,900,1
7351,418,1
7352,546,1
7353,713,1
7354,221,1
7355,1017,0
7356,91,1
7357,908,1
7358,479,1
7359,54,1
7360,579,1
7361,336,1
7362,307,1
7363,261,1
7364,227,1
7365,975,1
7366,353,1
7367,179,1
7368,554,1
7369,95,1
7370,801,1
7371,682,1
7372,72,1
7373,153,1
7374,61,1
7375,461,1
7376,662,1
7377,338,1
7378,617,1
7379,429,1
7380,597,1
7381,832,1
7382,691,1
7383,864,1
7384,302,1
7385,472,1
7386,205,1
7387,387,1
7388,501,1
7389,304,1
7390,719,1
7391,639,1
7392,869,1
7393,27,1
7394,563,1
7395,514,1
7396,250,1
7397,962,1
7398,201,1
7399,264,1
7400,491,1
7401,76,1
7402,327,1
7403,913,1
7404,681,1
7405,385,1
7406,739,1
7407,332,1
7408,272,1
7409,294,1
7410,722,1
7411,178,1
7412,894,1
7413,781,1
7414,566,1
7415,413,1
7416,1000,1
7417,728,1
7418,594,1
7419,380,1
7420,861,1
7421,108,1
7422,329,1
7423,65,1
7424,677,1
7425,428,1
7426,838,1
7427,881,1
7428,940,1
7429,677,1
7430,994,1
7431,530,1
7432,91,1
7433,562,1
7434,659,1
7435,274,1
7436,769,1
7437,390,1
7438,401,1
7439,666,1
7440,38,1
7441,457,1
7442,967,1
7443,714,1
7444,421,1
7445,921,1
7446,947,1
7447,668,1
7448,984,1
7449,368,1
7450,288,1
7451,957,1
7452,960,1
7453,264,1
7454,339,1
7455,658,1
7456,368,1
7457,125,1
7458,935,1
7459,282,1
7460,429,1
7461,878,1
7462,435,1
7463,961,1
7464,617,1
7465,516,1
7466,484,1
7467,492,1
7468,393,1
7469,585,1
7470,99,1
7471,485,1
7472,425,1
7473,109,1
7474,71,1
7475,64,1
7476,446,1
7477,157,1
7478,187,1
7479,971,1
7480,232,1
7481,116,1
7482,669,1
7483,878,1
7484,93,1
7485,120,1
7486,204,1
7487,593,1
7488,535,1
7489,468,1
7490,438,1
7491,521,1
7492,828,1
7493,67,1
7494,704,1
7495,353,1
7496,1023,0
7497,358,1
7498,915,1
7499,470,1
7500,628,1
7501,333,1
7502,826,1
7503,191,1
7504,416,1
7505,429,1
7506,881,1
7507,768,1
7508,36,1
7509,257,1
7510,248,1
7511,312,1
7512,783,1
7513,2,1
7514,1004,0
7515,608,1
7516,442,1
7517,747,1
7518,843,1
7519,170,1
7520,562,1
7521,830,1
7522,364,1
7523,439,1
7524,435,1
7525,257,1
7526,568,1
7527,65,1
7528,742,1
7529,1019,0
7530,478,1
7531,468,1
7532,416,1
7533,142,1
7534,556,1
7535,911,1
7536,996,1
7537,384,1
7538,601,1
7539,986,1
7540,522,1
7541,664,1
7542,407,1
7543,363,1
7544,182,1
7545,273,1
7546,749,1
7547,367,1
7548,877,1
7549,709,1
7550,121,1
7551,1005,0
7552,110,1
7553,201,1
7554,995,1
7555,444,1
7556,395,1
7557,238,1
7558,8,1
7559,350,1
7560,445,1
7561,769,1
7562,986,1
7563,975,1
7564,371,1
7565,536,1
7566,788,1
7567,410,1
7568,690,1
7569,481,1
7570,621,1
7571,18,1
7572,313,1
7573,630,1
7574,1022,0
7575,686,1
7576,111,1
7577,181,1
7578,907,1
7579,470,1
7580,475,1
7581,186,1
7582,209,1
7583,919,1
7584,918,1
7585,683,1
7586,1025,0
7587,608,1
7588,903,1
7589,753,1
7590,972,1
7591,655,1
7592,684,1
7593,994,1
7594,25,1
7595,113,1
7596,841,1
7597,161,1
7598,148,1
7599,286,1
7600,952,1
7601,509,1
7602,649,1
7603,590,1
7604,284,1
7605,59,1
7606,20,1
7607,920,1
7608,274,1
7609,875,1
7610,119,1
7611,750,1
7612,1013,0
7613,243,1
7614,727,1
7615,621,1
7616,246,1
7617,946,1
7618,835,1
7619,216,1
7620,822,1
7621,792,1
7622,157,1
7623,205,1
7624,107,1
7625,232,1
7626,534,1
7627,592,1
7628,386,1
7629,790,1
7630,295,1
7631,710,1
7632,932,1
7633,757,1
7634,529,1
7635,478,1
7636,478,1
7637,517,1
7638,604,1
7639,49,1
7640,814,1
7641,653,1
7642,895,1
7643,1011,0
7644,529,1
7645,878,1
7646,233,1
7647,477,1
7648,266,1
7649,306,1
7650,479,1
7651,645,1
7652,704,1
7653,798,1
7654,490,1
7655,274,1
7656,116,1
7657,549,1
7658,967,1
7659,533,1
7660,95,1
7661,139,1
7662,469,1
7663,56,1
7664,890,1
7665,971,1
7666,514,1
7667,36,1
7668,887,1
7669,17,1
7670,38,1
7671,373,1
7672,37,1
7673,525,1
7674,377,1
7675,247,1
7676,370,1
7677,63,1
7678,932,1
7679,617,1
7680,420,1
7681,366,1
7682,40,1
7683,882,1
7684,946,1
7685,204,1
7686,252,1
7687,939,1
7688,916,1
7689,529,1
7690,864,1
7691,778,1
7692,509,1
7693,833,1
7694,263,1
7695,230,1
7696,925,1
7697,861,1
7698,309,1
7699,493,1
7700,399,1
7701,271,1
7702,279,1
7703,44,1
7704,619,1
7705,445,1
7706,766,1
7707,291,1
7708,209,1
7709,939,1
7710,569,1
7711,232,1
7712,872,1
7713,652,1
7714,238,1
7715,866,1
7716,498,1
7717,551,1
7718,243,1
7719,359,1
7720,707,1
7721,601,1
7722,33,1
7723,228,1
7724,537,1
7725,329,1
7726,85,1
7727,753,1
7728,547,1
7729,315,1
7730,488,1
7731,218,1
7732,526,1
7733,428,1
7734,795,1
7735,714,1
7736,490,1
7737,645,1
7738,690,1
7739,1020,0
7740,875,1
7741,323,1
7742,311,1
7743,492,1
7744,259,1
7745,666,1
7746,550,1
7747,125,1
7748,543,1
7749,895,1
7750,473,1
7751,362,1
7752,195,1
7753,113,1
7754,965,1
7755,764,1
7756,843,1
7757,577,1
7758,111,1
7759,297,1
7760,557,1
7761,984,1
7762,204,1
7763,103,1
7764,891,1
7765,481,1
7766,39,1
7767,940,1
7768,138,1
7769,405,1
7770,393,1
7771,265,1
7772,503,1
7773,62,1
7774,144,1
7775,484,1
7776,44,1
7777,135,1
7778,677,1
7779,253,1
7780,116,1
7781,243,1
7782,455,1
7783,399,1
7784,904,1
7785,157,1
7786,598,1
7787,108,1
7788,559,1
7789,695,1
7790,56,1
7791,231,1
7792,166,1
7793,317,1
7794,284,1
7795,390,1
7796,300,1
7797,489,1
7798,267,1
7799,1023,0
7800,941,1
7801,211,1
7802,650,1
7803,361,1
7804,87,1
7805,725,1
7806,76,1
7807,507,1
7808,628,1
7809,423,1
7810,826,1
7811,407,1
7812,58,1
7813,915,1
7814,36,1
7815,281,1
7816,584,1
7817,694,1
7818,442,1
7819,851,1
7820,840,1
7821,752,1
7822,617,1
7823,699,1
7824,540,1
7825,768,1
7826,122,1
7827,92,1
7828,937,1
7829,356,1
7830,691,1
7831,864,1
7832,800,1
7833,236,1
7834,547,1
7835,565,1
7836,924,1
7837,373,1
7838,610,1
7839,220,1
7840,127,1
7841,407,1
7842,407,1
7843,748,1
7844,170,1
7845,84,1
7846,932,1
7847,415,1
7848,195,1
7849,568,1
7850,931,1
7851,533,1
7852,754,1
7853,977,1
7854,531,1
7855,105,1
7856,70,1
7857,925,1
7858,819,1
7859,642,1
7860,31,1
7861,503,1
7862,604,1
7863,866,1
7864,823,1
7865,48,1
7866,905,1
7867,809,1
7868,605,1
7869,963,1
7870,237,1
7871,581,1
7872,1008,0
7873,206,1
7874,612,1
7875,343,1
7876,970,1
7877,448,1
7878,731,1
7879,585,1
7880,617,1
7881,414,1
7882,77,1
7883,789,1
7884,985,1
7885,161,1
7886,475,1
7887,594,1
7888,407,1
7889,77,1
7890,532,1
7891,375,1
7892,16,1
7893,890,1
7894,943,1
7895,441,1
7896,809,1
7897,164,1
7898,695,1
7899,646,1
7900,760,1
7901,901,1
7902,217,1
7903,30,1
7904,931,1
7905,520,1
7906,438,1
7907,905,1
7908,1014,0
7909,461,1
7910,621,1
7911,700,1
7912,76,1
7913,60,1
7914,17,1
7915,990,1
7916,207,1
7917,206,1
7918,698,1
7919,344,1
7920,813,1
7921,901,1
7922,718,1
7923,80,1
7924,335,1
7925,25,1
7926,881,1
7927,414,1
7928,270,1
7929,1017,0
7930,595,1
7931,1000,1
7932,831,1
7933,290,1
7934,77,1
7935,191,1
7936,623,1
7937,112,1
7938,818,1
7939,521,1
7940,953,1
7941,735,1
7942,774,1
7943,781,1
7944,651,1
7945,571,1
7946,294,1
7947,523,1
7948,154,1
7949,417,1
7950,675,1
7951,510,1
7952,420,1
7953,574,1
7954,123,1
7955,933,1
7956,971,1
7957,411,1
7958,69,1
7959,444,1
7960,354,1
7961,969,1
7962,746,1
7963,684,1
7964,381,1
7965,99,1
7966,18,1
7967,49,1
7968,493,1
7969,501,1
7970,699,1
7971,315,1
7972,539,1
7973,666,1
7974,134,1
7975,721,1
7976,449,1
7977,622,1
7978,119,1
7979,528,1
7980,589,1
7981,504,1
7982,264,1
7983,1001,0
7984,967,1
7985,88,1
7986,559,1
7987,449,1
7988,884,1
7989,917,1
7990,166,1
7991,77,1
7992,458,1
7993,931,1
7994,629,1
7995,344,1
7996,997,1
7997,369,1
7998,818,1
7999,34,1
8000,814,1
8001,542,1
8002,1016,0
8003,870,1
8004,190,1
8005,434,1
8006,448,1
8007,944,1
8008,930,1
8009,215,1
8010,710,1
8011,506,1
8012,616,1
8013,83,1
8014,765,1
8015,915,1
8016,965,1
8017,387,1
8018,821,1
8019,562,1
8020,890,1
8021,848,1
8022,183,1
8023,719,1
8024,586,1
8025,279,1
8026,773,1
8027,27,1
8028,534,1
8029,820,1
8030,734,1
8031,653,1
8032,162,1
8033,179,1
8034,734,1
8035,1023,0
8036,418,1
8037,440,1
8038,129,1
8039,156,1
8040,426,1
8041,975,1
8042,540,1
8043,727,1
8044,762,1
8045,695,1
8046,98,1
8047,85,1
8048,225,1
8049,1,1
8050,619,1
8051,154,1
8052,694,1
8053,665,1
8054,348,1
8055,982,1
8056,995,1
8057,611,1
8058,512,1
8059,858,1
8060,418,1
8061,298,1
8062,469,1
8063,998,1
8064,239,1
8065,342,1
8066,266,1
8067,898,1
8068,375,1
8069,308,1
8070,363,1
8071,329,1
8072,391,1
8073,946,1
8074,837,1
8075,380,1
8076,5,1
8077,750,1
8078,583,1
8079,666,1
8080,95,1
8081,909,1
8082,312,1
8083,516,1
8084,343,1
8085,156,1
8086,994,1
8087,269,1
8088,758,1
8089,360,1
8090,211,1
8091,619,1
8092,909,1
8093,457,1
8094,891,1
8095,657,1
8096,497,1
8097,379,1
8098,731,1
8099,862,1
8100,246,1
8101,441,1
